"","LL07","LL09","LL11","LL08","LL10","LL12","LL13","LL15","LL17","LL14","LL16","LL18"
"ENSLAIG00005001692",102.552002109667,115.043784782085,462.664845814689,131.590527930838,106.040734757556,577.207653336176,105.912849966675,146.431658602981,228.626517852423,72.8241012665384,93.7209575123099,149.785380796327
"ENSLAIG00005001693",1151.83407247565,1186.12489942672,859.923203009742,1193.40156532673,1148.69676990674,808.379679703605,885.000593789338,1184.76523778775,1048.63362854978,743.308068099841,1322.13493633437,1113.1777163727
"ENSLAIG00005001694",0,0,6.88489353890906,0,0,5.05688807678752,3.59026610056527,0,3.04835357136564,0,0,0
"ENSLAIG00005001695",200.101467531057,185.948321525329,342.17920888378,154.475837136201,163.966070043622,343.145976639153,129.24957962035,292.863317205962,173.756153567842,121.792031428521,351.453590671162,137.870634596619
"ENSLAIG00005001696",1104.30997393702,1234.49024568204,702.259140968724,1026.80997625828,1194.47647037476,652.33856190559,1314.03739280689,625.662541303645,893.167596410134,1194.06414318066,607.512635303009,788.075355780675
"ENSLAIG00005001697",13508.9334486331,11239.0734235069,6038.74012297714,13017.3658052094,9153.13725479981,5203.53783101436,4733.7658535953,4216.56616931765,4840.78547132864,5361.36055876068,3064.34059294713,4827.17431748163
"ENSLAIG00005001698",203.853370047265,241.357164808129,346.998634361017,208.660172166547,234.037040147734,406.718283890196,297.992086346917,269.567371519124,377.99584284934,244.839650809914,338.064882455118,205.95489859495
"ENSLAIG00005001699",0,39.4435833538576,800.024629221233,0.336548664784753,309.246548059481,400.216570648612,7.18053220113053,109.823743952236,137.175910711454,0,187.44191502462,209.359111794866
"ENSLAIG00005001701",41.2709276782806,36.1566180743695,50.2597228340361,51.1553970472824,40.641162660385,29.6189158783269,120.273914368936,106.495751711259,67.0637785700442,130.581147098621,70.2907181342324,102.126395997496
"ENSLAIG00005001702",0,0,0,1.00964599435426,0.46713980069408,0,10.7707983016958,3.32799224097684,6.09670714273129,2.5111759057427,3.34717705401107,0
"ENSLAIG00005001704",0,0,8.26187224669087,0,0,12.2810139007697,5.3853991508479,29.9519301687915,24.3868285709252,2.5111759057427,21.7566508510719,13.6168527996661
"ENSLAIG00005001705",46.6903424239134,51.1827450663153,95.011530836945,45.7706184107263,62.5967332930068,87.4119224701843,202.850034681937,79.871813783444,121.934142854626,125.558795287135,118.824785417393,56.1695177986226
"ENSLAIG00005001706",737.457283463417,732.993257325855,598.985737885088,751.513168464352,677.819850807111,718.078106903828,813.195271778033,1231.35712916143,655.396017843614,994.425658674111,1245.14986409212,1033.17870617466
"ENSLAIG00005001707",0,0,0,0,0,0,3.59026610056527,0,0,0,0,0
"ENSLAIG00005001709",152.160490935075,150.261269919458,167.30291299549,147.408315175722,173.776005858198,197.941047577112,125.659313519784,113.151736193212,79.2571928555068,111.74732780555,75.311483715249,85.105329997913
"ENSLAIG00005001710",226.781663201865,247.461528898607,407.585697503416,268.565834498233,270.006804801178,473.902654053231,195.669502480807,256.255402555216,356.65736784978,180.804665213475,289.530815171957,359.144492591193
"ENSLAIG00005001711",13.3400978354038,1766.50905449062,45.4402973567998,60.9153083260402,2454.3525128467,48.4016430206806,351.846077855396,366.079146507452,512.123399989428,310.130224359224,425.091485859405,566.801497786101
"ENSLAIG00005001712",741.626064036981,751.775916065787,969.393010278396,721.56033729851,778.254907956338,949.250133271257,895.771392091034,1301.24496622194,1234.58319640309,924.112733313315,1236.78192145709,1070.62505137375
"ENSLAIG00005001713",74.6211722667901,36.6261845428678,301013.741925289,6.73097329569505,229.832781941488,267085.323076192,281089.113545456,519017.029941542,643480.003733145,293242.566393104,292682.182368309,757006.804011637
"ENSLAIG00005001714",0,0,0,0,0,0,0,0,0,1.25558795287135,0,0
"ENSLAIG00005001715",7.92068308977102,17.3739593344373,0,17.5005305688071,56.5239158839837,0.722412582398217,52.0588584581963,59.903860337583,57.9187178559472,50.2235181148541,51.8812443371715,71.488477198247
"ENSLAIG00005001716",1.66751222942548,1.40869940549492,2.06546806167272,0.336548664784753,2.3356990034704,0.722412582398217,8.97566525141316,3.32799224097684,3.04835357136564,12.5558795287135,0,5.10631979987478
"ENSLAIG00005001718",473.573473156835,369.548810708166,259.560486416872,415.301052344385,337.274936101126,288.242620376889,278.245622793808,482.558874941641,365.802428563877,227.261419469715,510.444500736688,379.569771790692
"ENSLAIG00005001719",173.004393802893,165.756963379902,163.171976872145,144.379377192659,158.827532235987,171.211782028378,235.162429587025,239.615441350332,115.837435711894,202.149660412288,344.75923656314,149.785380796327
"ENSLAIG00005001721",613.644500428575,638.140830689197,817.925352422396,574.825119452357,715.191034862637,753.476323441341,561.876644738464,925.18184299156,1033.39186069295,667.97279092756,1136.36660983676,888.499645178212
"ENSLAIG00005001722",0,0,0,0.673097329569505,0,0.722412582398217,5.3853991508479,0,0,6.27793976435676,0,0
"ENSLAIG00005001724",227.615419316578,173.270026875875,163.860466226036,203.94849085956,147.149037218635,189.272096588333,721.643486213618,452.60694477285,323.125478564758,646.627795728746,600.818281194986,257.018096593697
"ENSLAIG00005001725",0,0,0.688489353890906,0,0.46713980069408,0,0,0,0,1.25558795287135,0,0
"ENSLAIG00005001726",803.74089458308,2071.25769254602,393.127421071707,911.710332901895,2057.28368225673,393.714857407028,2403.68315432844,339.455208579637,265.206760708811,2752.248792694,282.836461063935,284.25180219303
"ENSLAIG00005001727",198.433955301632,179.843957434851,175.564785242181,211.01601282004,174.243145658892,146.649754226838,102.32258386611,129.791697398097,121.934142854626,189.593780883574,88.7001919312933,149.785380796327
"ENSLAIG00005001728",706.608307219046,784.17600239217,771.108076357815,817.140158097379,783.393445763973,780.928001572473,382.363339710201,425.983006845035,350.560660707049,438.200195552102,411.702777643361,662.119467383763
"ENSLAIG00005001730",22.0945370398876,2.34783234249153,21.3431699706181,19.5198225575156,2.80283880416448,17.3379019775572,68.21505591074,16.6399612048842,15.2417678568282,133.092323004363,18.4094737970609,22.1273857994574
"ENSLAIG00005001731",341.00625091751,461.114272065336,947.361350953887,490.687953256169,518.525178770429,790.31936514365,434.422198168397,515.83879735141,627.960835701323,410.577260588932,344.75923656314,811.90484818009
"ENSLAIG00005001732",2.08439028678185,0.469566468498305,2.75395741556362,2.01929198870852,1.40141940208224,1.44482516479643,30.5172618548048,0,3.04835357136564,35.1564626803979,1.67358852700553,5.10631979987478
"ENSLAIG00005001733",0.416878057356369,3.75653174798644,0,2.69238931827802,2.80283880416448,0,3.59026610056527,0,0,2.5111759057427,0,0
"ENSLAIG00005001734",341.423128974866,212.713610229732,325.655464390399,279.671940436129,123.324907383237,240.563389938606,648.04303115203,359.423162025498,249.964992851983,583.848398085179,252.711867577836,212.763324994783
"ENSLAIG00005001735",894.620311086768,1231.67284687105,405.520229441744,1397.35005618629,1395.81372447391,304.858109772048,689.331091308531,279.551348242054,387.140903563437,808.598641649151,251.03827905083,423.824543389607
"ENSLAIG00005001736",7.92068308977102,12.2087281809559,2.06546806167272,7.0675219604798,9.80993581457569,0.722412582398217,0,3.32799224097684,0,0,0,0
"ENSLAIG00005001737",0,0.469566468498305,0,0,0.934279601388161,0,0,0,0,3.76676385861406,0,1.70210659995826
"ENSLAIG00005001739",3.75190251620732,2.34783234249153,0.688489353890906,3.36548664784753,3.26997860485856,0,1.79513305028263,0,0,0,0,0
"ENSLAIG00005001740",323.914250565899,393.027134133082,269.199337371344,356.405036007053,380.718937565676,282.463319717703,366.207142257657,316.159262892799,243.868285709252,360.353742474078,321.328997185062,207.657005194908
"ENSLAIG00005001741",2.08439028678185,0.939132936996611,0,3.36548664784753,0,0,8.97566525141316,0,3.04835357136564,8.78911567009947,0,17.0210659995826
"ENSLAIG00005001742",674.091818745249,3771.08830850989,8.95036160058178,1958.04013171769,4120.17304212179,13.7258390655661,1.79513305028263,0,6.09670714273129,12.5558795287135,5.0207655810166,1.70210659995826
"ENSLAIG00005001743",0,0,0,0,0,0,25.1318627039569,0,0,18.8338192930703,0,3.40421319991652
"ENSLAIG00005001744",725.367819800082,868.228400253367,962.508116739487,792.235556903307,929.141063580526,912.407091568948,757.546147219271,1238.01311364338,1243.72825711718,757.119535581426,1345.56517571245,1273.17573676878
"ENSLAIG00005001746",0,0,0,1.00964599435426,0,0.722412582398217,3.59026610056527,0,0,1.25558795287135,0,0
"ENSLAIG00005001747",5.4194147456328,0.939132936996611,2.75395741556362,3.70203531263228,0.934279601388161,5.05688807678752,3.59026610056527,9.98397672293051,9.14506071409693,6.27793976435676,8.36794263502767,15.3189593996243
"ENSLAIG00005001748",2.08439028678185,0,0.688489353890906,2.01929198870852,0,0.722412582398217,5.3853991508479,0,0,8.78911567009947,0,3.40421319991652
"ENSLAIG00005001749",31.6827323590841,7.04349702747458,77.1108076357815,40.0492911093856,5.60567760832897,91.0239853821754,2365.98536027251,133.119689639073,231.674871423789,2305.2594814718,128.866316579426,233.188604194282
"ENSLAIG00005001750",2.50126834413822,0,0,2.01929198870852,0,2.16723774719465,7.18053220113053,0,0,7.53352771722811,1.67358852700553,0
"ENSLAIG00005001752",576.542353323859,796.384730573126,539.77565345047,666.029807609025,797.874779585489,614.050695038485,590.598773542986,522.494781833363,624.912482129957,610.215745095477,574.040864762898,432.335076389398
"ENSLAIG00005001753",0.833756114712738,0,5.50791483112725,1.34619465913901,1.40141940208224,3.61206291199109,3.59026610056527,3.32799224097684,0,6.27793976435676,1.67358852700553,10.2126395997496
"ENSLAIG00005001755",0,0.469566468498305,4.13093612334544,0.336548664784753,0,5.77930065918574,1.79513305028263,0,6.09670714273129,3.76676385861406,0,8.5105329997913
"ENSLAIG00005001757",0.416878057356369,2.34783234249153,0,0,2.3356990034704,0,0,3.32799224097684,0,5.02235181148541,0,0
"ENSLAIG00005001758",0,0.469566468498305,0,0.673097329569505,0,0,3.59026610056527,0,0,0,0,0
"ENSLAIG00005001759",1.25063417206911,14.5565605234475,4.13093612334544,0,11.2113552166579,6.50171324158396,10.7707983016958,0,3.04835357136564,17.5782313401989,13.3887082160443,0
"ENSLAIG00005001760",0,0.469566468498305,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005001761",0,1.40869940549492,0,0.673097329569505,0.46713980069408,1.44482516479643,3.59026610056527,0,0,1.25558795287135,0,0
"ENSLAIG00005001762",137.986636984958,128.191645900037,72.2913821585451,108.36867006069,121.456348180461,105.47223703014,96.9371847152621,133.119689639073,91.4506071409693,114.258503711293,152.296555957504,129.360101596828
"ENSLAIG00005001763",0,0.469566468498305,0,0,0,0,0,0,0,6.27793976435676,0,13.6168527996661
"ENSLAIG00005001764",12.5063417206911,54.0001438773051,230.643933553454,18.5101765631614,30.3640870451152,212.389299225076,481.095657475745,455.934937013826,438.962914276653,610.215745095477,508.770912209682,740.416370981843
"ENSLAIG00005001765",1.25063417206911,0.939132936996611,0,1.68274332392376,2.3356990034704,0,8.97566525141316,0,0,2.5111759057427,3.34717705401107,10.2126395997496
"ENSLAIG00005001766",131.316588067256,114.574218313586,108.092828560872,121.157519322511,120.989208379767,115.586013183715,123.864180469502,149.759650843958,88.4022535696037,82.8688048895093,108.78325425536,39.14845179904
"ENSLAIG00005001767",46.6903424239134,22.0696240194203,6.88489353890906,64.2807949738877,13.5470542201283,10.8361887359733,21.5415966033916,6.65598448195367,15.2417678568282,17.5782313401989,1.67358852700553,25.5315989993739
"ENSLAIG00005001769",0,0,0,0,0,0,5.3853991508479,0,0,1.25558795287135,0,0
"ENSLAIG00005001770",544.859620964775,404.766295845539,446.829590675198,403.185300412134,376.514679359429,538.91978646907,278.245622793808,602.366595616807,408.479378562996,333.98639546378,699.560004288313,364.250812391068
"ENSLAIG00005001771",295.566542665666,350.766151968234,288.47703928029,330.490788818627,378.850378362899,324.3632494968,289.016421095504,203.007526699587,253.013346423348,278.74052553744,266.10057579388,200.848578795075
"ENSLAIG00005001772",0,0,0.688489353890906,0,0,1.44482516479643,0,6.65598448195367,0,5.02235181148541,0,5.10631979987478
"ENSLAIG00005001774",0.416878057356369,0.469566468498305,1.37697870778181,0.673097329569505,1.40141940208224,0,8.97566525141316,3.32799224097684,0,7.53352771722811,0,0
"ENSLAIG00005001775",0,0,0,0,0,0,5.3853991508479,0,0,13.8114674815849,0,10.2126395997496
"ENSLAIG00005001778",55.8616596857535,61.513207373278,74.3568502202179,68.3193789513048,73.8080885096647,72.96367082222,132.839845720915,59.903860337583,140.22426428282,84.1243928423806,46.8604787561549,95.3179695976626
"ENSLAIG00005001779",0,0,3.44244676945453,0,0,7.94653840638039,10.7707983016958,0,0,18.8338192930703,0,3.40421319991652
"ENSLAIG00005001781",0,0,0,0,0,0,7.18053220113053,0,0,1.25558795287135,0,8.5105329997913
"ENSLAIG00005001782",311.824786902564,444.209879199397,384.865548825016,543.189544962591,251.321212773415,439.226850098116,468.529726123767,312.831270651823,368.850782135243,583.848398085179,113.804019836376,542.972005386685
"ENSLAIG00005001784",46.273464366557,147.913437576966,60.5870631423997,43.0782290924483,173.776005858198,54.1809436798663,91.5517855644143,136.44768188005,91.4506071409693,60.2682217378249,122.171962471404,83.4032233979548
"ENSLAIG00005001785",0,0,0,0,0,0,8.97566525141316,0,0,7.53352771722811,5.0207655810166,11.9147461997078
"ENSLAIG00005001787",1992.67711416344,2113.51867471087,1792.82627753192,2067.08189910795,2409.50709198007,2129.67229290994,8171.44564488654,6020.3379639271,4350.00054633877,7944.10497781705,7787.20741615675,4302.92548469448
"ENSLAIG00005001788",0.416878057356369,0,0.688489353890906,0.336548664784753,0.46713980069408,0.722412582398217,1712.55692996963,3.32799224097684,12.1934142854626,2350.46064777517,15.0622967430498,0
"ENSLAIG00005001789",78.3730747829974,86.8697966721865,37.1784251101089,76.3965469061388,63.0638730937009,46.2344052734859,86.1663864135664,66.5598448195367,67.0637785700442,87.8911567009947,65.2699525532158,85.105329997913
"ENSLAIG00005001790",231.784199890141,337.618290850281,176.253274596072,200.919552876497,366.237603744159,242.008215103403,768.316945520967,1317.88492742683,691.976260700001,826.17687298935,1653.50546468147,687.651066383137
"ENSLAIG00005001791",24.5958053840258,11.2695952439593,8.26187224669087,1.34619465913901,0,0.722412582398217,1.79513305028263,0,3.04835357136564,1.25558795287135,0,0
"ENSLAIG00005001792",0,0.469566468498305,4.13093612334544,0,0,0.722412582398217,3.59026610056527,0,0,8.78911567009947,0,11.9147461997078
"ENSLAIG00005001793",114.224587715645,100.956790727136,79186.6030377626,163.899199750174,357.361947530972,54290.7503923908,16.1561974525437,16.6399612048842,36.5802428563877,17.5782313401989,35.1453590671162,59.5737309985391
"ENSLAIG00005001794",0,0,0,0.336548664784753,0.46713980069408,0,8.97566525141316,3.32799224097684,0,12.5558795287135,0,1.70210659995826
"ENSLAIG00005001795",232.617956004854,234.313667780654,163.171976872145,279.335391771345,216.285727721359,199.385872741908,3489.73864974944,133.119689639073,143.272617854185,3892.32265390119,100.415311620332,137.870634596619
"ENSLAIG00005001797",7698.48708520007,10850.7419540588,3160.16613435926,11363.2291177924,10484.0185469772,3346.93749425094,17.9513305028263,109.823743952236,137.175910711454,3.76676385861406,195.809857659647,260.422309793614
"ENSLAIG00005001798",30.432098187015,15.4956934604441,35.8014464023271,23.8949551997174,18.6855920277632,44.0671675262913,549.310713386486,232.959456868378,374.947489277974,516.046648630126,172.37961828157,396.590837790275
